epoch,step,train_MAE,train_RMSE,train_Total_Loss
0,119,1.0269460678100586,1.5920389890670776,1.0269460678100586
1,239,0.6708289980888367,1.256940245628357,0.6708289980888367
2,359,0.6315537691116333,1.234307050704956,0.6315537691116333
3,479,0.6002883315086365,1.2140834331512451,0.6002883315086365
4,599,0.5758134126663208,1.190467119216919,0.5758134126663208
5,719,0.5456651449203491,1.1414995193481445,0.5456651449203491
6,839,0.5284069776535034,1.133987307548523,0.5284069776535034
7,959,0.5022151470184326,1.1003122329711914,0.5022151470184326
8,1079,0.4893113970756531,1.0787283182144165,0.4893113970756531
9,1199,0.4710877239704132,1.0405161380767822,0.4710877239704132
10,1319,0.45705729722976685,0.9884365797042847,0.45705729722976685
11,1439,0.46246105432510376,1.0292118787765503,0.46246105432510376
12,1559,0.43736714124679565,1.0057709217071533,0.43736714124679565
13,1679,0.4253470301628113,0.9789586663246155,0.4253470301628113
14,1799,0.4129981994628906,0.9756503105163574,0.4129981994628906
15,1919,0.40185707807540894,0.9628908038139343,0.40185707807540894
16,2039,0.3785940408706665,0.9108875393867493,0.3785940408706665
17,2159,0.3696010112762451,0.9279334545135498,0.3696010112762451
18,2279,0.36696940660476685,0.9341431260108948,0.36696940660476685
19,2399,0.36736688017845154,0.9149227142333984,0.36736688017845154
20,2519,0.3595547378063202,0.9365893006324768,0.3595547378063202
21,2639,0.3524917960166931,0.9124341607093811,0.3524917960166931
22,2759,0.3534224331378937,0.9189347624778748,0.3534224331378937
23,2879,0.3528137505054474,0.8989275693893433,0.3528137505054474
24,2999,0.3476909399032593,0.9183747172355652,0.3476909399032593
25,3119,0.34876546263694763,0.9155575037002563,0.34876546263694763
26,3239,0.34599342942237854,0.9041389226913452,0.34599342942237854
27,3359,0.3423706889152527,0.9063248038291931,0.3423706889152527
28,3479,0.34144318103790283,0.8996648788452148,0.34144318103790283
29,3599,0.33913546800613403,0.907143771648407,0.33913546800613403
30,3719,0.3372969329357147,0.8927827477455139,0.3372969329357147
31,3839,0.3384641110897064,0.8963065147399902,0.3384641110897064
32,3959,0.3415006399154663,0.9025803208351135,0.3415006399154663
33,4079,0.3372524380683899,0.9118276834487915,0.3372524380683899
34,4199,0.33503323793411255,0.9070371985435486,0.33503323793411255
35,4319,0.3322387933731079,0.8664718270301819,0.3322387933731079
36,4439,0.33138003945350647,0.8835535049438477,0.33138003945350647
37,4559,0.3302308917045593,0.8795458674430847,0.3302308917045593
38,4679,0.33481818437576294,0.8867093920707703,0.33481818437576294
39,4799,0.3263496160507202,0.9011073708534241,0.3263496160507202
40,4919,0.3244398534297943,0.9015153050422668,0.3244398534297943
41,5039,0.3250274360179901,0.8839275240898132,0.3250274360179901
42,5159,0.320436954498291,0.8753629326820374,0.320436954498291
43,5279,0.3223964273929596,0.8753892183303833,0.3223964273929596
44,5399,0.3220466375350952,0.8574115633964539,0.3220466375350952
45,5519,0.320441871881485,0.8330649137496948,0.320441871881485
46,5639,0.32372772693634033,0.8776895999908447,0.32372772693634033
47,5759,0.3254147469997406,0.8781549334526062,0.3254147469997406
48,5879,0.315413236618042,0.8737090826034546,0.315413236618042
49,5999,0.3123778700828552,0.8750516176223755,0.3123778700828552
50,6119,0.31476959586143494,0.8690012097358704,0.31476959586143494
51,6239,0.30833330750465393,0.8825812339782715,0.30833330750465393
52,6359,0.31045636534690857,0.8701657652854919,0.31045636534690857
53,6479,0.3095245361328125,0.867731511592865,0.3095245361328125
