epoch,step,train_MAE,train_RMSE,train_Total_Loss
0,274,0.37611621618270874,0.4576551914215088,0.37611621618270874
1,549,0.19805732369422913,0.27970728278160095,0.19805732369422913
2,824,0.17179909348487854,0.2539457678794861,0.17179909348487854
3,1099,0.15539880096912384,0.23350176215171814,0.15539880096912384
4,1374,0.1388188600540161,0.21691220998764038,0.1388188600540161
5,1649,0.13102205097675323,0.20804230868816376,0.13102205097675323
6,1924,0.1283833086490631,0.20196877419948578,0.1283833086490631
7,2199,0.11922340840101242,0.19327189028263092,0.11922340840101242
8,2474,0.1172584667801857,0.18961653113365173,0.1172584667801857
9,2749,0.11487778276205063,0.18527497351169586,0.11487778276205063
10,3024,0.11293525993824005,0.18397673964500427,0.11293525993824005
11,3299,0.1126144528388977,0.18172073364257812,0.1126144528388977
12,3574,0.11077886074781418,0.1806328445672989,0.11077886074781418
13,3849,0.10973595082759857,0.17970217764377594,0.10973595082759857
14,4124,0.10851871967315674,0.17825740575790405,0.10851871967315674
15,4399,0.10929197072982788,0.17750698328018188,0.10929197072982788
16,4674,0.10972914844751358,0.18008236587047577,0.10972914844751358
17,4949,0.10683407634496689,0.17569297552108765,0.10683407634496689
18,5224,0.10556076467037201,0.1748007833957672,0.10556076467037201
19,5499,0.10677694529294968,0.17510373890399933,0.10677694529294968
20,5774,0.10327551513910294,0.17174775898456573,0.10327551513910294
21,6049,0.10195889323949814,0.16730716824531555,0.10195889323949814
22,6324,0.10091336816549301,0.16780738532543182,0.10091336816549301
23,6599,0.10036622732877731,0.16322322189807892,0.10036622732877731
24,6874,0.09959837794303894,0.16311708092689514,0.09959837794303894
25,7149,0.09830659627914429,0.16152115166187286,0.09830659627914429
26,7424,0.09650290012359619,0.15791721642017365,0.09650290012359619
27,7699,0.09750351309776306,0.15924619138240814,0.09750351309776306
28,7974,0.09539686888456345,0.15766669809818268,0.09539686888456345
29,8249,0.09485165774822235,0.15462319552898407,0.09485165774822235
30,8524,0.09267079085111618,0.15347346663475037,0.09267079085111618
31,8799,0.09182733297348022,0.1516919732093811,0.09182733297348022
32,9074,0.09230585396289825,0.15011517703533173,0.09230585396289825
33,9349,0.09060180932283401,0.1481485664844513,0.09060180932283401
34,9624,0.08979316055774689,0.1467657834291458,0.08979316055774689
35,9899,0.08787320554256439,0.1439652144908905,0.08787320554256439
36,10174,0.08787265419960022,0.14431560039520264,0.08787265419960022
37,10449,0.08589546382427216,0.14062543213367462,0.08589546382427216
38,10724,0.08451813459396362,0.13786748051643372,0.08451813459396362
39,10999,0.08482703566551208,0.13811518251895905,0.08482703566551208
40,11274,0.08338537067174911,0.13728271424770355,0.08338537067174911
41,11549,0.08167286217212677,0.1334734708070755,0.08167286217212677
42,11824,0.08107709139585495,0.13158048689365387,0.08107709139585495
43,12099,0.07875292748212814,0.13079221546649933,0.07875292748212814
44,12374,0.07828498631715775,0.12870533764362335,0.07828498631715775
45,12649,0.07751429080963135,0.12826761603355408,0.07751429080963135
46,12924,0.07607636600732803,0.1268967092037201,0.07607636600732803
47,13199,0.07687176764011383,0.12575572729110718,0.07687176764011383
48,13474,0.07645655423402786,0.12549901008605957,0.07645655423402786
49,13749,0.07609507441520691,0.1259021759033203,0.07609507441520691
50,14024,0.0738803818821907,0.123189277946949,0.0738803818821907
51,14299,0.07261799275875092,0.12056604027748108,0.07261799275875092
52,14574,0.07390877604484558,0.12055008858442307,0.07390877604484558
53,14849,0.07325189560651779,0.11899124085903168,0.07325189560651779
54,15124,0.07245718687772751,0.11942998319864273,0.07245718687772751
55,15399,0.07105786353349686,0.11766163259744644,0.07105786353349686
56,15674,0.07130768150091171,0.11845999956130981,0.07130768150091171
57,15949,0.07023779302835464,0.11724194139242172,0.07023779302835464
58,16224,0.07093614339828491,0.11671578884124756,0.07093614339828491
59,16499,0.07008522748947144,0.11607552319765091,0.07008522748947144
60,16774,0.06842382252216339,0.11391101032495499,0.06842382252216339
61,17049,0.06786040216684341,0.1143905445933342,0.06786040216684341
62,17324,0.06916829198598862,0.11497114598751068,0.06916829198598862
63,17599,0.06743691861629486,0.11270791292190552,0.06743691861629486
64,17874,0.06724870949983597,0.11235605180263519,0.06724870949983597
65,18149,0.0667867511510849,0.11080369353294373,0.0667867511510849
66,18424,0.06780330091714859,0.11208603531122208,0.06780330091714859
67,18699,0.06625518202781677,0.11189594864845276,0.06625518202781677
68,18974,0.06473191827535629,0.10752527415752411,0.06473191827535629
69,19249,0.06426219642162323,0.10796905308961868,0.06426219642162323
70,19524,0.06575057655572891,0.10936082154512405,0.06575057655572891
71,19799,0.0648864209651947,0.10826557874679565,0.0648864209651947
72,20074,0.06407374143600464,0.10747599601745605,0.06407374143600464
73,20349,0.06328944116830826,0.10636105388402939,0.06328944116830826
74,20624,0.06324493139982224,0.1065591424703598,0.06324493139982224
75,20899,0.06381640583276749,0.10579515248537064,0.06381640583276749
76,21174,0.06293128430843353,0.10492576658725739,0.06293128430843353
77,21449,0.062519371509552,0.10531135648488998,0.062519371509552
78,21724,0.06288748979568481,0.10537306219339371,0.06288748979568481
79,21999,0.06290339678525925,0.10478956252336502,0.06290339678525925
80,22274,0.06101604178547859,0.10237537324428558,0.06101604178547859
81,22549,0.06109388545155525,0.1021294966340065,0.06109388545155525
82,22824,0.0612800270318985,0.10269085317850113,0.0612800270318985
83,23099,0.0608028769493103,0.10168145596981049,0.0608028769493103
84,23374,0.06000356376171112,0.10078542679548264,0.06000356376171112
85,23649,0.06029128283262253,0.10200080275535583,0.06029128283262253
86,23924,0.06174452602863312,0.10187870264053345,0.06174452602863312
87,24199,0.05922645330429077,0.0999065414071083,0.05922645330429077
88,24474,0.05914880707859993,0.10087850689888,0.05914880707859993
89,24749,0.0590357668697834,0.10005921870470047,0.0590357668697834
90,25024,0.05834580585360527,0.09939365833997726,0.05834580585360527
91,25299,0.05833093076944351,0.09814519435167313,0.05833093076944351
92,25574,0.05760680511593819,0.09815201163291931,0.05760680511593819
93,25849,0.057213593274354935,0.0969228446483612,0.057213593274354935
94,26124,0.0561753511428833,0.0965198501944542,0.0561753511428833
95,26399,0.05841599777340889,0.09908133745193481,0.05841599777340889
