epoch,step,train_MAE,train_RMSE,train_Total_Loss
0,274,0.29120030999183655,0.35562029480934143,0.29120030999183655
1,549,0.1586611270904541,0.21783162653446198,0.1586611270904541
2,824,0.15350989997386932,0.21197591722011566,0.15350989997386932
3,1099,0.14790412783622742,0.20458845794200897,0.14790412783622742
4,1374,0.14319801330566406,0.20027771592140198,0.14319801330566406
5,1649,0.13800561428070068,0.1924043595790863,0.13800561428070068
6,1924,0.13563480973243713,0.18929845094680786,0.13563480973243713
7,2199,0.13136352598667145,0.18317683041095734,0.13136352598667145
8,2474,0.12814676761627197,0.17905934154987335,0.12814676761627197
9,2749,0.1268308013677597,0.17787641286849976,0.1268308013677597
10,3024,0.1255173236131668,0.17451320588588715,0.1255173236131668
11,3299,0.1227370947599411,0.17227306962013245,0.1227370947599411
12,3574,0.12071795761585236,0.16979262232780457,0.12071795761585236
13,3849,0.12005940824747086,0.16853304207324982,0.12005940824747086
14,4124,0.1194615438580513,0.16713225841522217,0.1194615438580513
15,4399,0.117002472281456,0.1643151491880417,0.117002472281456
16,4674,0.11487165093421936,0.16243977844715118,0.11487165093421936
17,4949,0.11337403208017349,0.15954270958900452,0.11337403208017349
18,5224,0.11131342500448227,0.15769797563552856,0.11131342500448227
19,5499,0.11118338257074356,0.1573009341955185,0.11118338257074356
20,5774,0.10858269035816193,0.1544622778892517,0.10858269035816193
21,6049,0.10791470855474472,0.15359458327293396,0.10791470855474472
22,6324,0.10684516280889511,0.15192578732967377,0.10684516280889511
23,6599,0.10619571805000305,0.15044963359832764,0.10619571805000305
24,6874,0.10415558516979218,0.1481880396604538,0.10415558516979218
25,7149,0.1031995341181755,0.14818008244037628,0.1031995341181755
26,7424,0.10271789133548737,0.14565415680408478,0.10271789133548737
27,7699,0.10141778737306595,0.14572542905807495,0.10141778737306595
28,7974,0.10075315833091736,0.14331883192062378,0.10075315833091736
29,8249,0.09755401313304901,0.13958267867565155,0.09755401313304901
30,8524,0.09628229588270187,0.13828100264072418,0.09628229588270187
31,8799,0.09593965858221054,0.13667963445186615,0.09593965858221054
32,9074,0.09467221051454544,0.1351293921470642,0.09467221051454544
33,9349,0.09323146194219589,0.13355647027492523,0.09323146194219589
34,9624,0.09273301064968109,0.13296718895435333,0.09273301064968109
35,9899,0.09282628446817398,0.1337687373161316,0.09282628446817398
36,10174,0.09153444319963455,0.13087178766727448,0.09153444319963455
37,10449,0.08968979865312576,0.1286744773387909,0.08968979865312576
38,10724,0.08894822746515274,0.1280103474855423,0.08894822746515274
39,10999,0.08701661974191666,0.12627357244491577,0.08701661974191666
40,11274,0.08744104206562042,0.12531015276908875,0.08744104206562042
41,11549,0.08662912994623184,0.12506358325481415,0.08662912994623184
42,11824,0.08498595654964447,0.12254713475704193,0.08498595654964447
43,12099,0.08534238487482071,0.12229161709547043,0.08534238487482071
44,12374,0.08380305022001266,0.12031678855419159,0.08380305022001266
45,12649,0.08423996716737747,0.12094573676586151,0.08423996716737747
46,12924,0.08262935280799866,0.12012679874897003,0.08262935280799866
47,13199,0.08197314292192459,0.11856049299240112,0.08197314292192459
48,13474,0.08182240277528763,0.11833013594150543,0.08182240277528763
49,13749,0.08131871372461319,0.1171438917517662,0.08131871372461319
50,14024,0.08080142736434937,0.1161603331565857,0.08080142736434937
51,14299,0.0789402648806572,0.1145033985376358,0.0789402648806572
52,14574,0.07907349616289139,0.11494415253400803,0.07907349616289139
53,14849,0.0785718709230423,0.11348321288824081,0.0785718709230423
54,15124,0.07667990028858185,0.11145791411399841,0.07667990028858185
55,15399,0.0773979052901268,0.11261973530054092,0.0773979052901268
56,15674,0.08004796504974365,0.1185508593916893,0.08004796504974365
57,15949,0.07794693857431412,0.11237609386444092,0.07794693857431412
58,16224,0.07610908895730972,0.11007428169250488,0.07610908895730972
59,16499,0.07548590004444122,0.11031350493431091,0.07548590004444122
60,16774,0.07540176808834076,0.11013209819793701,0.07540176808834076
61,17049,0.07350212335586548,0.1072366014122963,0.07350212335586548
62,17324,0.07427076250314713,0.10786238312721252,0.07427076250314713
63,17599,0.07263360172510147,0.10622251778841019,0.07263360172510147
64,17874,0.07228216528892517,0.10583210736513138,0.07228216528892517
65,18149,0.07107335329055786,0.10433012247085571,0.07107335329055786
66,18424,0.07151468843221664,0.10443644970655441,0.07151468843221664
67,18699,0.07112053036689758,0.10345339775085449,0.07112053036689758
68,18974,0.07025523483753204,0.10274425148963928,0.07025523483753204
69,19249,0.06968557834625244,0.10177090764045715,0.06968557834625244
