epoch,step,train_MAE,train_RMSE,train_Total_Loss
0,274,0.2289973348379135,0.2958569824695587,0.2289973348379135
1,549,0.17226539552211761,0.23021243512630463,0.17226539552211761
2,824,0.16545826196670532,0.22118522226810455,0.16545826196670532
3,1099,0.1470145583152771,0.20105262100696564,0.1470145583152771
4,1374,0.1435878425836563,0.19841353595256805,0.1435878425836563
5,1649,0.13922150433063507,0.19104667007923126,0.13922150433063507
6,1924,0.14253024756908417,0.19472099840641022,0.14253024756908417
7,2199,0.1361800581216812,0.1871579885482788,0.1361800581216812
8,2474,0.13165315985679626,0.1824914664030075,0.13165315985679626
9,2749,0.13152454793453217,0.1823786497116089,0.13152454793453217
10,3024,0.12681987881660461,0.17635472118854523,0.12681987881660461
11,3299,0.12447437644004822,0.1750272810459137,0.12447437644004822
12,3574,0.12713372707366943,0.17709003388881683,0.12713372707366943
13,3849,0.13802188634872437,0.18781086802482605,0.13802188634872437
14,4124,0.12799376249313354,0.1779266744852066,0.12799376249313354
15,4399,0.12599536776542664,0.17514443397521973,0.12599536776542664
16,4674,0.12175524979829788,0.1702745109796524,0.12175524979829788
17,4949,0.1213240846991539,0.16885580122470856,0.1213240846991539
18,5224,0.12217044085264206,0.1699342280626297,0.12217044085264206
19,5499,0.12529227137565613,0.17315202951431274,0.12529227137565613
20,5774,0.11737643927335739,0.1646585613489151,0.11737643927335739
21,6049,0.11548224091529846,0.16363774240016937,0.11548224091529846
22,6324,0.11380121111869812,0.16130618751049042,0.11380121111869812
23,6599,0.11382219940423965,0.15993130207061768,0.11382219940423965
24,6874,0.1099226102232933,0.15584804117679596,0.1099226102232933
25,7149,0.11016779392957687,0.1561807543039322,0.11016779392957687
26,7424,0.1111067607998848,0.15718971192836761,0.1111067607998848
27,7699,0.10813587158918381,0.15360127389431,0.10813587158918381
28,7974,0.1055460199713707,0.15109054744243622,0.1055460199713707
29,8249,0.1071978211402893,0.1515847146511078,0.1071978211402893
30,8524,0.10695014148950577,0.1510576754808426,0.10695014148950577
31,8799,0.10469669848680496,0.14915955066680908,0.10469669848680496
32,9074,0.10409025847911835,0.14720763266086578,0.10409025847911835
33,9349,0.1028623878955841,0.14644402265548706,0.1028623878955841
34,9624,0.10637814551591873,0.15037357807159424,0.10637814551591873
35,9899,0.10783013701438904,0.15214769542217255,0.10783013701438904
36,10174,0.1075759083032608,0.15120954811573029,0.1075759083032608
37,10449,0.1062474250793457,0.14930447936058044,0.1062474250793457
38,10724,0.12379365414381027,0.17094555497169495,0.12379365414381027
39,10999,0.12092483788728714,0.16870616376399994,0.12092483788728714
40,11274,0.11450386792421341,0.1602335274219513,0.11450386792421341
41,11549,0.1076580286026001,0.15171624720096588,0.1076580286026001
42,11824,0.11225665360689163,0.15619716048240662,0.11225665360689163
43,12099,0.118094302713871,0.16505880653858185,0.118094302713871
44,12374,0.11116862297058105,0.1536889523267746,0.11116862297058105
45,12649,0.10421686619520187,0.1476704627275467,0.10421686619520187
46,12924,0.10768403112888336,0.15046252310276031,0.10768403112888336
47,13199,0.1103317067027092,0.15306085348129272,0.1103317067027092
48,13474,0.10374278575181961,0.14611493051052094,0.10374278575181961
49,13749,0.10095889866352081,0.14227215945720673,0.10095889866352081
50,14024,0.09870542585849762,0.13923098146915436,0.09870542585849762
51,14299,0.09870901703834534,0.13846635818481445,0.09870901703834534
52,14574,0.09711194783449173,0.13779090344905853,0.09711194783449173
53,14849,0.09663499891757965,0.13668537139892578,0.09663499891757965
54,15124,0.09529981017112732,0.13477171957492828,0.09529981017112732
55,15399,0.0946190357208252,0.13435645401477814,0.0946190357208252
56,15674,0.09350575506687164,0.13383720815181732,0.09350575506687164
57,15949,0.09426937997341156,0.13372419774532318,0.09426937997341156
58,16224,0.09354919195175171,0.1337280571460724,0.09354919195175171
59,16499,0.09438573569059372,0.13541723787784576,0.09438573569059372
60,16774,0.09297319501638412,0.1320432424545288,0.09297319501638412
61,17049,0.09300609678030014,0.1308935284614563,0.09300609678030014
62,17324,0.0907304584980011,0.12925130128860474,0.0907304584980011
63,17599,0.09079957008361816,0.12822215259075165,0.09079957008361816
64,17874,0.09131516516208649,0.12983545660972595,0.09131516516208649
65,18149,0.0913899838924408,0.13077996671199799,0.0913899838924408
66,18424,0.08978796750307083,0.12672775983810425,0.08978796750307083
67,18699,0.09024060517549515,0.1275724619626999,0.09024060517549515
68,18974,0.08955774456262589,0.12690187990665436,0.08955774456262589
69,19249,0.08599013835191727,0.12297267466783524,0.08599013835191727
70,19524,0.08959482610225677,0.1280553787946701,0.08959482610225677
71,19799,0.08575329184532166,0.12179796397686005,0.08575329184532166
72,20074,0.08376279473304749,0.12091496586799622,0.08376279473304749
73,20349,0.08572372049093246,0.12118886411190033,0.08572372049093246
74,20624,0.08958353102207184,0.12724940478801727,0.08958353102207184
75,20899,0.08705683797597885,0.12419500201940536,0.08705683797597885
76,21174,0.11983388662338257,0.17366424202919006,0.11983388662338257
77,21449,0.09881233423948288,0.1382252424955368,0.09881233423948288
78,21724,0.09215869009494781,0.13291887938976288,0.09215869009494781
79,21999,0.08853529393672943,0.12611563503742218,0.08853529393672943
80,22274,0.11090099066495895,0.19945625960826874,0.11090099066495895
81,22549,0.09285131096839905,0.1324358731508255,0.09285131096839905
82,22824,0.0898052528500557,0.12859611213207245,0.0898052528500557
83,23099,0.08836720883846283,0.12622325122356415,0.08836720883846283
84,23374,0.08470258116722107,0.12148183584213257,0.08470258116722107
85,23649,0.088028185069561,0.12696681916713715,0.088028185069561
86,23924,0.08431845903396606,0.12054348737001419,0.08431845903396606
87,24199,0.08438462764024734,0.12230005115270615,0.08438462764024734
88,24474,0.08198956400156021,0.11865552514791489,0.08198956400156021
89,24749,0.08248995989561081,0.11802180111408234,0.08248995989561081
90,25024,0.08290701359510422,0.11910354346036911,0.08290701359510422
91,25299,0.08644931018352509,0.12421541661024094,0.08644931018352509
92,25574,0.09159959107637405,0.13194207847118378,0.09159959107637405
93,25849,0.08561170101165771,0.12347298115491867,0.08561170101165771
94,26124,0.08226779848337173,0.11878310889005661,0.08226779848337173
95,26399,0.09748172760009766,0.13688133656978607,0.09748172760009766
96,26674,0.08784939348697662,0.12503765523433685,0.08784939348697662
97,26949,0.08467142283916473,0.12149591743946075,0.08467142283916473
98,27224,0.08330895751714706,0.11963175237178802,0.08330895751714706
99,27499,0.08137129992246628,0.11725883930921555,0.08137129992246628
100,27774,0.08054124563932419,0.11658231168985367,0.08054124563932419
101,28049,0.07899035513401031,0.11477535963058472,0.07899035513401031
102,28324,0.07946188747882843,0.11497615277767181,0.07946188747882843
103,28599,0.07832008600234985,0.11357969045639038,0.07832008600234985
104,28874,0.07844686508178711,0.1128406822681427,0.07844686508178711
105,29149,0.08106859028339386,0.11704687774181366,0.08106859028339386
106,29424,0.07961500436067581,0.11573304980993271,0.07961500436067581
107,29699,0.0947313979268074,0.13388897478580475,0.0947313979268074
108,29974,0.08544778823852539,0.1218455582857132,0.08544778823852539
109,30249,0.08259470015764236,0.11864440143108368,0.08259470015764236
110,30524,0.08096566796302795,0.11558537930250168,0.08096566796302795
111,30799,0.08902052044868469,0.12727196514606476,0.08902052044868469
112,31074,0.08727631717920303,0.12472036480903625,0.08727631717920303
113,31349,0.08360950648784637,0.12025029957294464,0.08360950648784637
114,31624,0.08164218813180923,0.11680053919553757,0.08164218813180923
115,31899,0.07846760004758835,0.11300885677337646,0.07846760004758835
116,32174,0.07698044180870056,0.11137964576482773,0.07698044180870056
117,32449,0.074185311794281,0.10684599727392197,0.074185311794281
118,32724,0.07488927245140076,0.10817301273345947,0.07488927245140076
119,32999,0.07511348277330399,0.1090141236782074,0.07511348277330399
120,33274,0.07410404831171036,0.10825566202402115,0.07410404831171036
121,33549,0.07361934334039688,0.10675482451915741,0.07361934334039688
122,33824,0.07562991976737976,0.10858213156461716,0.07562991976737976
123,34099,0.07593400031328201,0.10977678000926971,0.07593400031328201
124,34374,0.07411668449640274,0.10783460736274719,0.07411668449640274
125,34649,0.07306061685085297,0.1083158403635025,0.07306061685085297
126,34924,0.07477912306785583,0.10785521566867828,0.07477912306785583
127,35199,0.07571311295032501,0.11045541614294052,0.07571311295032501
128,35474,0.0840611383318901,0.12220080196857452,0.0840611383318901
129,35749,0.08039309084415436,0.11614938825368881,0.08039309084415436
130,36024,0.08571954816579819,0.1223105788230896,0.08571954816579819
