epoch,step,train_MAE,train_RMSE,train_Total_Loss
0,274,0.3348454236984253,0.41303732991218567,0.3348454236984253
1,549,0.2014162689447403,0.2721090614795685,0.2014162689447403
2,824,0.17736105620861053,0.24172158539295197,0.17736105620861053
3,1099,0.16005714237689972,0.2198031097650528,0.16005714237689972
4,1374,0.1522347778081894,0.20879890024662018,0.1522347778081894
5,1649,0.1490694284439087,0.2047162503004074,0.1490694284439087
6,1924,0.14492568373680115,0.19955213367938995,0.14492568373680115
7,2199,0.14065483212471008,0.19500768184661865,0.14065483212471008
8,2474,0.14051906764507294,0.19478055834770203,0.14051906764507294
9,2749,0.13844242691993713,0.1919209361076355,0.13844242691993713
10,3024,0.13506443798542023,0.18929393589496613,0.13506443798542023
11,3299,0.13540981709957123,0.18816795945167542,0.13540981709957123
12,3574,0.13351395726203918,0.18572703003883362,0.13351395726203918
13,3849,0.13232605159282684,0.18454213440418243,0.13232605159282684
14,4124,0.130985826253891,0.18228881061077118,0.130985826253891
15,4399,0.12953311204910278,0.1806592494249344,0.12953311204910278
16,4674,0.12863513827323914,0.18024371564388275,0.12863513827323914
17,4949,0.1279563307762146,0.178558349609375,0.1279563307762146
18,5224,0.12641893327236176,0.1772536039352417,0.12641893327236176
19,5499,0.12572647631168365,0.17598672211170197,0.12572647631168365
20,5774,0.1232648491859436,0.17261433601379395,0.1232648491859436
21,6049,0.1235223338007927,0.17275935411453247,0.1235223338007927
22,6324,0.12219636887311935,0.17171964049339294,0.12219636887311935
23,6599,0.12011288106441498,0.1685771942138672,0.12011288106441498
24,6874,0.11987722665071487,0.16723422706127167,0.11987722665071487
25,7149,0.11816757917404175,0.16570191085338593,0.11816757917404175
26,7424,0.11824967712163925,0.16573220491409302,0.11824967712163925
27,7699,0.11536748707294464,0.16213218867778778,0.11536748707294464
28,7974,0.11307980120182037,0.15877869725227356,0.11307980120182037
29,8249,0.11359608918428421,0.15877659618854523,0.11359608918428421
30,8524,0.11146524548530579,0.15654036402702332,0.11146524548530579
31,8799,0.11109182238578796,0.1564246565103531,0.11109182238578796
32,9074,0.10893157869577408,0.15342122316360474,0.10893157869577408
33,9349,0.10945732891559601,0.1530979424715042,0.10945732891559601
34,9624,0.10844555497169495,0.15295743942260742,0.10844555497169495
35,9899,0.1064557209610939,0.15095458924770355,0.1064557209610939
36,10174,0.1077534556388855,0.15262655913829803,0.1077534556388855
37,10449,0.10770994424819946,0.15114609897136688,0.10770994424819946
38,10724,0.10511518269777298,0.14886431396007538,0.10511518269777298
39,10999,0.10388081520795822,0.146049365401268,0.10388081520795822
40,11274,0.10361917316913605,0.14575612545013428,0.10361917316913605
