epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss
0,119,,,,0.8993919491767883,1.475428819656372,0.8993919491767883
1,239,,,,0.4894214868545532,1.0583614110946655,0.4894214868545532
2,359,,,,0.44697535037994385,1.015918493270874,0.44697535037994385
3,479,,,,0.40947383642196655,0.984605610370636,0.40947383642196655
4,599,,,,0.38606804609298706,0.969629168510437,0.38606804609298706
5,719,,,,0.3811022639274597,0.9563918709754944,0.3811022639274597
6,839,,,,0.36736181378364563,0.9529488682746887,0.36736181378364563
7,959,,,,0.35967808961868286,0.9410927891731262,0.35967808961868286
8,1079,,,,0.3500804901123047,0.9315487146377563,0.3500804901123047
9,1199,,,,0.34406477212905884,0.8998230695724487,0.34406477212905884
10,1319,,,,0.33384841680526733,0.8553577065467834,0.33384841680526733
11,1439,,,,0.3368625342845917,0.8953890204429626,0.3368625342845917
12,1559,,,,0.32808929681777954,0.9046728610992432,0.32808929681777954
13,1679,,,,0.3238089680671692,0.8937708735466003,0.3238089680671692
14,1799,,,,0.3278980851173401,0.889878511428833,0.3278980851173401
15,1919,,,,0.3208424150943756,0.8863835334777832,0.3208424150943756
16,2039,,,,0.32187896966934204,0.8521025776863098,0.32187896966934204
17,2159,,,,0.31290310621261597,0.872241735458374,0.31290310621261597
18,2279,,,,0.31416115164756775,0.8749112486839294,0.31416115164756775
19,2399,,,,0.3110038936138153,0.8549055457115173,0.3110038936138153
20,2519,,,,0.3118778467178345,0.8830326795578003,0.3118778467178345
21,2639,,,,0.3065088987350464,0.8550577759742737,0.3065088987350464
22,2759,,,,0.3076684772968292,0.8638452291488647,0.3076684772968292
23,2879,,,,0.305589497089386,0.8372721672058105,0.305589497089386
24,2999,,,,0.306208074092865,0.8633650541305542,0.306208074092865
25,3119,,,,0.30139586329460144,0.8625819683074951,0.30139586329460144
26,3239,,,,0.30530187487602234,0.8537826538085938,0.30530187487602234
27,3359,,,,0.29888859391212463,0.8582690358161926,0.29888859391212463
28,3479,,,,0.2954655587673187,0.8422396779060364,0.2954655587673187
29,3599,,,,0.29674622416496277,0.8535444140434265,0.29674622416496277
30,3719,,,,0.2929808497428894,0.8373144865036011,0.2929808497428894
31,3839,,,,0.2908357083797455,0.8313589096069336,0.2908357083797455
32,3959,,,,0.2952839434146881,0.8469691276550293,0.2952839434146881
33,4079,,,,0.28933387994766235,0.8563144207000732,0.28933387994766235
34,4199,,,,0.2876533567905426,0.8516612648963928,0.2876533567905426
35,4319,,,,0.2881098687648773,0.8051058650016785,0.2881098687648773
36,4439,,,,0.2861996591091156,0.8205916285514832,0.2861996591091156
37,4559,,,,0.2857819199562073,0.8179664015769958,0.2857819199562073
38,4679,,,,0.28474119305610657,0.8234951496124268,0.28474119305610657
39,4799,,,,0.2804870009422302,0.8361822366714478,0.2804870009422302
40,4919,,,,0.28144487738609314,0.846777081489563,0.28144487738609314
41,5039,,,,0.2791595160961151,0.824785053730011,0.2791595160961151
42,5159,,,,0.27878573536872864,0.8171662092208862,0.27878573536872864
43,5279,,,,0.2793368101119995,0.8196535110473633,0.2793368101119995
44,5399,,,,0.2811915874481201,0.7946302890777588,0.2811915874481201
45,5519,,,,0.2792053520679474,0.7756981253623962,0.2792053520679474
46,5639,,,,0.2786625027656555,0.81459641456604,0.2786625027656555
47,5759,,,,0.27519237995147705,0.8052683472633362,0.27519237995147705
48,5879,,,,0.2711147964000702,0.8059467077255249,0.2711147964000702
49,5999,,,,0.27287349104881287,0.8102291822433472,0.27287349104881287
50,6119,,,,0.2691844701766968,0.8037089109420776,0.2691844701766968
51,6239,,,,0.26618248224258423,0.8171858191490173,0.26618248224258423
52,6359,,,,0.2710488438606262,0.8091704249382019,0.2710488438606262
53,6479,,,,0.2656778395175934,0.8016313314437866,0.2656778395175934
54,6599,,,,0.26324427127838135,0.7657285928726196,0.26324427127838135
55,6719,,,,0.26370564103126526,0.767104983329773,0.26370564103126526
56,6839,,,,0.26386797428131104,0.8024991750717163,0.26386797428131104
57,6959,,,,0.2600824236869812,0.7805284261703491,0.2600824236869812
58,7079,,,,0.25397056341171265,0.7981100082397461,0.25397056341171265
59,7199,,,,0.25711894035339355,0.784638524055481,0.25711894035339355
60,7319,,,,0.25642096996307373,0.7838268876075745,0.25642096996307373
61,7439,,,,0.2528374195098877,0.7739285230636597,0.2528374195098877
62,7559,,,,0.2529883086681366,0.729481041431427,0.2529883086681366
63,7679,,,,0.25469258427619934,0.7825013399124146,0.25469258427619934
64,7799,,,,0.2510761618614197,0.7410388588905334,0.2510761618614197
65,7919,,,,0.25218382477760315,0.778150737285614,0.25218382477760315
66,8039,,,,0.2508220076560974,0.7750693559646606,0.2508220076560974
67,8159,,,,0.2489977329969406,0.7747089266777039,0.2489977329969406
68,8279,,,,0.24694481492042542,0.7725121378898621,0.24694481492042542
69,8399,,,,0.24377547204494476,0.7597414255142212,0.24377547204494476
70,8519,,,,0.24406450986862183,0.7649131417274475,0.24406450986862183
71,8639,,,,0.2463088035583496,0.7608535289764404,0.2463088035583496
72,8759,,,,0.24181519448757172,0.7674400806427002,0.24181519448757172
73,8879,,,,0.2419566661119461,0.7666180729866028,0.2419566661119461
74,8999,,,,0.2383914440870285,0.7152653336524963,0.2383914440870285
75,9119,,,,0.24116022884845734,0.738503098487854,0.24116022884845734
76,9239,,,,0.2366546392440796,0.7487781047821045,0.2366546392440796
77,9359,,,,0.23249360918998718,0.7390469312667847,0.23249360918998718
78,9479,,,,0.23625744879245758,0.7479085922241211,0.23625744879245758
79,9599,,,,0.23857317864894867,0.7550238370895386,0.23857317864894867
80,9719,,,,0.23737630248069763,0.741449773311615,0.23737630248069763
81,9839,,,,0.23159697651863098,0.7054697871208191,0.23159697651863098
82,9959,,,,0.23561356961727142,0.7448639869689941,0.23561356961727142
83,10079,,,,0.23034247756004333,0.7007673978805542,0.23034247756004333
84,10199,,,,0.2321469634771347,0.7383913993835449,0.2321469634771347
85,10319,,,,0.23258858919143677,0.7079891562461853,0.23258858919143677
86,10439,,,,0.23209096491336823,0.7273955345153809,0.23209096491336823
87,10559,,,,0.23600539565086365,0.7072166800498962,0.23600539565086365
88,10679,,,,0.22981372475624084,0.7207416892051697,0.22981372475624084
89,10799,,,,0.2261558324098587,0.7274700403213501,0.2261558324098587
90,10919,,,,0.22709764540195465,0.721417248249054,0.22709764540195465
