epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss
0,31,,,,534.4013671875,702.0819091796875,534.4013671875
1,63,,,,244.81394958496094,414.0316162109375,244.81394958496094
2,95,,,,178.71160888671875,321.603759765625,178.71160888671875
3,127,,,,160.4058837890625,263.216796875,160.4058837890625
4,159,,,,145.99517822265625,256.1139221191406,145.99517822265625
5,191,,,,144.68458557128906,255.77003479003906,144.68458557128906
6,223,,,,131.17019653320312,249.99539184570312,131.17019653320312
7,255,,,,112.5095443725586,223.1641387939453,112.5095443725586
8,287,,,,102.96510314941406,206.25045776367188,102.96510314941406
9,319,,,,94.92440032958984,200.1974639892578,94.92440032958984
10,351,,,,93.03524017333984,193.3428955078125,93.03524017333984
11,383,,,,90.69913482666016,188.59593200683594,90.69913482666016
12,415,,,,87.46952056884766,187.3013916015625,87.46952056884766
13,447,,,,89.17798614501953,186.50601196289062,89.17798614501953
14,479,,,,85.84196472167969,168.7869110107422,85.84196472167969
15,511,,,,85.04574584960938,171.56675720214844,85.04574584960938
16,543,,,,80.66754150390625,165.83203125,80.66754150390625
17,575,,,,77.14295959472656,158.99807739257812,77.14295959472656
18,607,,,,72.59141540527344,148.09605407714844,72.59141540527344
19,639,,,,69.08370208740234,140.25657653808594,69.08370208740234
20,671,,,,66.65335083007812,129.50978088378906,66.65335083007812
21,703,,,,65.14264678955078,127.2705307006836,65.14264678955078
22,735,,,,62.46881866455078,115.97273254394531,62.46881866455078
23,767,,,,61.05668258666992,114.30424499511719,61.05668258666992
24,799,,,,60.87449645996094,110.53406524658203,60.87449645996094
25,831,,,,59.928375244140625,100.49091339111328,59.928375244140625
26,863,,,,57.04198455810547,97.25225830078125,57.04198455810547
27,895,,,,57.87980270385742,93.2794189453125,57.87980270385742
28,927,,,,54.07522201538086,90.95459747314453,54.07522201538086
29,959,,,,59.630130767822266,92.74716186523438,59.630130767822266
30,991,,,,50.83596420288086,86.05319213867188,50.83596420288086
31,1023,,,,46.98957824707031,78.3156967163086,46.98957824707031
32,1055,,,,66.60838317871094,99.60652160644531,66.60838317871094
33,1087,,,,55.749107360839844,88.0556411743164,55.749107360839844
34,1119,,,,51.43247604370117,82.12113952636719,51.43247604370117
35,1151,,,,49.553470611572266,81.0202865600586,49.553470611572266
36,1183,,,,46.17554473876953,77.77682495117188,46.17554473876953
37,1215,,,,46.13827133178711,75.18730163574219,46.13827133178711
38,1247,,,,45.424991607666016,75.98956298828125,45.424991607666016
39,1279,,,,42.99822998046875,71.8712387084961,42.99822998046875
40,1311,,,,44.431053161621094,75.93183135986328,44.431053161621094
41,1343,,,,44.112762451171875,74.329833984375,44.112762451171875
42,1375,,,,47.04118347167969,77.9664535522461,47.04118347167969
43,1407,,,,41.42293930053711,71.74354553222656,41.42293930053711
44,1439,,,,41.390621185302734,72.34615325927734,41.390621185302734
45,1471,,,,43.8852653503418,77.41986083984375,43.8852653503418
46,1503,,,,41.708702087402344,71.76017761230469,41.708702087402344
47,1535,,,,41.30575942993164,72.96504211425781,41.30575942993164
48,1567,,,,40.285911560058594,70.2153549194336,40.285911560058594
49,1599,,,,43.5806884765625,72.2444076538086,43.5806884765625
50,1631,,,,38.97783660888672,69.53623962402344,38.97783660888672
51,1663,,,,40.625762939453125,69.82831573486328,40.625762939453125
52,1695,,,,41.27973175048828,70.41344451904297,41.27973175048828
53,1727,,,,40.67893600463867,69.49971008300781,40.67893600463867
54,1759,,,,40.209163665771484,69.14506530761719,40.209163665771484
55,1791,,,,40.90208435058594,69.70429229736328,40.90208435058594
56,1823,,,,39.17680358886719,67.95802307128906,39.17680358886719
57,1855,,,,43.453529357910156,75.80329132080078,43.453529357910156
58,1887,,,,42.26459884643555,71.53084564208984,42.26459884643555
59,1919,,,,39.746971130371094,68.96145629882812,39.746971130371094
60,1951,,,,43.96811294555664,73.7788314819336,43.96811294555664
61,1983,,,,40.703983306884766,70.31932067871094,40.703983306884766
62,2015,,,,38.68262481689453,67.11660766601562,38.68262481689453
63,2047,,,,40.08640670776367,70.79597473144531,40.08640670776367
64,2079,,,,40.65048599243164,68.47132110595703,40.65048599243164
65,2111,,,,42.37141799926758,70.52476501464844,42.37141799926758
66,2143,,,,36.90545654296875,64.9819564819336,36.90545654296875
67,2175,,,,39.059574127197266,67.81830596923828,39.059574127197266
68,2207,,,,37.89687728881836,65.24578094482422,37.89687728881836
69,2239,,,,35.966941833496094,62.31353759765625,35.966941833496094
70,2271,,,,35.500186920166016,62.5615119934082,35.500186920166016
71,2303,,,,36.13545227050781,65.8700942993164,36.13545227050781
72,2335,,,,36.65044403076172,65.44774627685547,36.65044403076172
73,2367,,,,34.75312805175781,60.6766471862793,34.75312805175781
74,2399,,,,36.55318832397461,67.67872619628906,36.55318832397461
75,2431,,,,34.95549011230469,62.117122650146484,34.95549011230469
76,2463,,,,40.33720016479492,68.38441467285156,40.33720016479492
77,2495,,,,39.47193145751953,67.6186294555664,39.47193145751953
78,2527,,,,39.56883239746094,65.22139739990234,39.56883239746094
79,2559,,,,36.266502380371094,61.77560043334961,36.266502380371094
80,2591,,,,34.05119323730469,60.4283447265625,34.05119323730469
81,2623,,,,36.12932586669922,63.05506134033203,36.12932586669922
82,2655,,,,35.78284454345703,61.414669036865234,35.78284454345703
83,2687,,,,35.73646926879883,62.08564758300781,35.73646926879883
84,2719,,,,35.25882339477539,62.148311614990234,35.25882339477539
85,2751,,,,34.38300704956055,59.61732482910156,34.38300704956055
86,2783,,,,35.27839279174805,64.18785858154297,35.27839279174805
87,2815,,,,34.17878723144531,58.49786376953125,34.17878723144531
88,2847,,,,38.260101318359375,63.049407958984375,38.260101318359375
89,2879,,,,34.999176025390625,61.448265075683594,34.999176025390625
90,2911,,,,38.01046371459961,66.21148681640625,38.01046371459961
91,2943,,,,36.453834533691406,64.4481430053711,36.453834533691406
92,2975,,,,33.55649948120117,58.88737869262695,33.55649948120117
93,3007,,,,36.635894775390625,63.484291076660156,36.635894775390625
94,3039,,,,34.909454345703125,60.20502471923828,34.909454345703125
95,3071,,,,36.30037307739258,61.19160842895508,36.30037307739258
96,3103,,,,39.07179641723633,64.35970306396484,39.07179641723633
97,3135,,,,37.286102294921875,65.81930541992188,37.286102294921875
98,3167,,,,34.39329528808594,59.954139709472656,34.39329528808594
99,3199,,,,33.102352142333984,60.437313079833984,33.102352142333984
100,3231,,,,35.16354751586914,61.54224395751953,35.16354751586914
101,3263,,,,32.29679870605469,58.69846725463867,32.29679870605469
102,3295,,,,33.60081100463867,57.665184020996094,33.60081100463867
103,3327,,,,33.18661117553711,58.543357849121094,33.18661117553711
104,3359,,,,33.748687744140625,60.68320083618164,33.748687744140625
105,3391,,,,32.972164154052734,58.85319519042969,32.972164154052734
106,3423,,,,33.820308685302734,58.52505111694336,33.820308685302734
107,3455,,,,33.84659957885742,60.346527099609375,33.84659957885742
108,3487,,,,32.35691452026367,57.49363708496094,32.35691452026367
109,3519,,,,32.607276916503906,56.268577575683594,32.607276916503906
110,3551,,,,31.783723831176758,57.85441970825195,31.783723831176758
111,3583,,,,33.430057525634766,58.341949462890625,33.430057525634766
112,3615,,,,32.79841232299805,57.53769302368164,32.79841232299805
113,3647,,,,32.92398452758789,58.881046295166016,32.92398452758789
114,3679,,,,31.849681854248047,55.68820571899414,31.849681854248047
115,3711,,,,32.47886657714844,57.1625862121582,32.47886657714844
116,3743,,,,33.68924331665039,57.53927993774414,33.68924331665039
117,3775,,,,32.801902770996094,57.06378936767578,32.801902770996094
118,3807,,,,33.7097282409668,59.042724609375,33.7097282409668
119,3839,,,,32.96138000488281,57.39717483520508,32.96138000488281
120,3871,,,,33.78921890258789,59.735084533691406,33.78921890258789
121,3903,,,,33.47957229614258,57.60360336303711,33.47957229614258
122,3935,,,,38.56069564819336,66.83937072753906,38.56069564819336
123,3967,,,,36.35070037841797,60.6605339050293,36.35070037841797
124,3999,,,,35.29765701293945,61.1461181640625,35.29765701293945
125,4031,,,,32.19373321533203,57.79291915893555,32.19373321533203
126,4063,,,,37.52925491333008,63.285457611083984,37.52925491333008
127,4095,,,,33.040733337402344,56.242149353027344,33.040733337402344
128,4127,,,,32.2932243347168,57.65300750732422,32.2932243347168
129,4159,,,,32.439048767089844,56.591896057128906,32.439048767089844
130,4191,,,,32.25044631958008,58.18056869506836,32.25044631958008
131,4223,,,,31.03217887878418,51.96916961669922,31.03217887878418
132,4255,,,,33.110389709472656,57.675498962402344,33.110389709472656
133,4287,,,,32.14444351196289,56.271541595458984,32.14444351196289
134,4319,,,,32.989158630371094,58.796504974365234,32.989158630371094
135,4351,,,,32.60677719116211,56.725303649902344,32.60677719116211
136,4383,,,,31.575916290283203,57.046627044677734,31.575916290283203
137,4415,,,,31.373504638671875,56.15190887451172,31.373504638671875
138,4447,,,,34.03437805175781,59.429866790771484,34.03437805175781
139,4479,,,,33.11097717285156,56.07599639892578,33.11097717285156
140,4511,,,,30.37044906616211,55.52937698364258,30.37044906616211
141,4543,,,,31.684141159057617,55.38335418701172,31.684141159057617
142,4575,,,,30.176542282104492,53.97969055175781,30.176542282104492
143,4607,,,,29.83979034423828,54.557010650634766,29.83979034423828
