epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss
0,274,,,,0.3728523552417755,0.4538160264492035,0.3728523552417755
1,549,,,,0.18796555697917938,0.2656795084476471,0.18796555697917938
2,824,,,,0.15021291375160217,0.22396105527877808,0.15021291375160217
3,1099,,,,0.13105574250221252,0.20439432561397552,0.13105574250221252
4,1374,,,,0.12435370683670044,0.19791406393051147,0.12435370683670044
5,1649,,,,0.12119035422801971,0.1944822371006012,0.12119035422801971
6,1924,,,,0.11918333917856216,0.19219674170017242,0.11918333917856216
7,2199,,,,0.11834969371557236,0.19158421456813812,0.11834969371557236
8,2474,,,,0.11539001017808914,0.18764327466487885,0.11539001017808914
9,2749,,,,0.11551424115896225,0.18685364723205566,0.11551424115896225
10,3024,,,,0.11299262940883636,0.18610872328281403,0.11299262940883636
11,3299,,,,0.11181710660457611,0.18516652286052704,0.11181710660457611
12,3574,,,,0.11285816133022308,0.18425196409225464,0.11285816133022308
13,3849,,,,0.10928067564964294,0.1811845600605011,0.10928067564964294
14,4124,,,,0.10854648053646088,0.17999480664730072,0.10854648053646088
15,4399,,,,0.10679098963737488,0.17647263407707214,0.10679098963737488
16,4674,,,,0.10531897097826004,0.17407625913619995,0.10531897097826004
17,4949,,,,0.10275635123252869,0.17123065888881683,0.10275635123252869
18,5224,,,,0.10301214456558228,0.17018656432628632,0.10301214456558228
19,5499,,,,0.10130072385072708,0.16757892072200775,0.10130072385072708
20,5774,,,,0.09948208928108215,0.1633477360010147,0.09948208928108215
21,6049,,,,0.10059789568185806,0.1641850769519806,0.10059789568185806
22,6324,,,,0.09656770527362823,0.16027475893497467,0.09656770527362823
23,6599,,,,0.09728669375181198,0.15974153578281403,0.09728669375181198
24,6874,,,,0.0943453311920166,0.15709540247917175,0.0943453311920166
25,7149,,,,0.09502974152565002,0.1570572555065155,0.09502974152565002
26,7424,,,,0.0932767242193222,0.15411028265953064,0.0932767242193222
27,7699,,,,0.09164529293775558,0.15221469104290009,0.09164529293775558
28,7974,,,,0.09099821001291275,0.15107280015945435,0.09099821001291275
29,8249,,,,0.08998312056064606,0.15085956454277039,0.08998312056064606
30,8524,,,,0.09041495621204376,0.14999069273471832,0.09041495621204376
31,8799,,,,0.08863285928964615,0.14902345836162567,0.08863285928964615
32,9074,,,,0.08840096741914749,0.14526478946208954,0.08840096741914749
33,9349,,,,0.08567691594362259,0.14319001138210297,0.08567691594362259
34,9624,,,,0.0855030044913292,0.14181843400001526,0.0855030044913292
35,9899,,,,0.08481331914663315,0.1411580592393875,0.08481331914663315
36,10174,,,,0.08269881457090378,0.13726352155208588,0.08269881457090378
37,10449,,,,0.08268966525793076,0.13650231063365936,0.08268966525793076
38,10724,,,,0.08246038854122162,0.13687510788440704,0.08246038854122162
39,10999,,,,0.08079629391431808,0.13336864113807678,0.08079629391431808
40,11274,,,,0.0798143744468689,0.13177287578582764,0.0798143744468689
41,11549,,,,0.07894285023212433,0.13174155354499817,0.07894285023212433
42,11824,,,,0.07743016630411148,0.12932956218719482,0.07743016630411148
43,12099,,,,0.0785800963640213,0.13048098981380463,0.0785800963640213
44,12374,,,,0.078157439827919,0.12954029440879822,0.078157439827919
45,12649,,,,0.07544656842947006,0.12636052072048187,0.07544656842947006
46,12924,,,,0.07397567480802536,0.12413065135478973,0.07397567480802536
47,13199,,,,0.07418807595968246,0.12431943416595459,0.07418807595968246
48,13474,,,,0.07326671481132507,0.12102353572845459,0.07326671481132507
49,13749,,,,0.0732908546924591,0.12114758044481277,0.0732908546924591
50,14024,,,,0.07259026169776917,0.12013603001832962,0.07259026169776917
51,14299,,,,0.07133900374174118,0.11840291321277618,0.07133900374174118
52,14574,,,,0.0728289783000946,0.1199798658490181,0.0728289783000946
53,14849,,,,0.07101096212863922,0.11777836829423904,0.07101096212863922
54,15124,,,,0.06932918727397919,0.1158754974603653,0.06932918727397919
55,15399,,,,0.06860210001468658,0.11428677290678024,0.06860210001468658
56,15674,,,,0.06734395772218704,0.11226145923137665,0.06734395772218704
57,15949,,,,0.06779520958662033,0.11339541524648666,0.06779520958662033
58,16224,,,,0.06824957579374313,0.11363311856985092,0.06824957579374313
59,16499,,,,0.06671464443206787,0.11202213913202286,0.06671464443206787
60,16774,,,,0.06637618690729141,0.11092785000801086,0.06637618690729141
61,17049,,,,0.06585220247507095,0.1102566346526146,0.06585220247507095
62,17324,,,,0.06440508365631104,0.1074470654129982,0.06440508365631104
63,17599,,,,0.06435223668813705,0.10808265209197998,0.06435223668813705
64,17874,,,,0.06390834599733353,0.10611741989850998,0.06390834599733353
65,18149,,,,0.06393910944461823,0.10591216385364532,0.06393910944461823
66,18424,,,,0.06357502192258835,0.10536175966262817,0.06357502192258835
67,18699,,,,0.06120867282152176,0.10352424532175064,0.06120867282152176
68,18974,,,,0.0629420205950737,0.1049090027809143,0.0629420205950737
69,19249,,,,0.061277125030756,0.10203392803668976,0.061277125030756
70,19524,,,,0.06100120022892952,0.10285290330648422,0.06100120022892952
71,19799,,,,0.061163581907749176,0.10193593055009842,0.061163581907749176
72,20074,,,,0.06071747466921806,0.10162835568189621,0.06071747466921806
73,20349,,,,0.05893658846616745,0.09977521747350693,0.05893658846616745
74,20624,,,,0.05955427139997482,0.09893786162137985,0.05955427139997482
75,20899,,,,0.059052109718322754,0.097947858273983,0.059052109718322754
76,21174,,,,0.05842476710677147,0.09796015173196793,0.05842476710677147
77,21449,,,,0.05943702161312103,0.09969460964202881,0.05943702161312103
