epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss
0,15,,,,102.4888687133789,145.23374938964844,102.4888687133789
1,31,,,,64.62237548828125,116.54541015625,64.62237548828125
2,47,,,,52.375343322753906,105.21585083007812,52.375343322753906
3,63,,,,50.216392517089844,103.6129379272461,50.216392517089844
4,79,,,,48.579010009765625,99.72113800048828,48.579010009765625
5,95,,,,47.493221282958984,101.8192138671875,47.493221282958984
6,111,,,,48.58247375488281,101.8390884399414,48.58247375488281
7,127,,,,48.43524932861328,97.9205322265625,48.43524932861328
8,143,,,,47.810264587402344,102.14476776123047,47.810264587402344
9,159,,,,47.759117126464844,101.94896697998047,47.759117126464844
10,175,,,,47.07054901123047,101.06275939941406,47.07054901123047
11,191,,,,47.098472595214844,98.72122955322266,47.098472595214844
12,207,,,,47.526817321777344,99.80675506591797,47.526817321777344
13,223,,,,47.335182189941406,102.03604888916016,47.335182189941406
14,239,,,,46.83755874633789,101.075927734375,46.83755874633789
15,255,,,,47.156803131103516,101.88642120361328,47.156803131103516
16,271,,,,46.125362396240234,100.24969482421875,46.125362396240234
17,287,,,,46.40510940551758,98.80269622802734,46.40510940551758
18,303,,,,46.27195358276367,100.23939514160156,46.27195358276367
19,319,,,,46.03308868408203,99.65229034423828,46.03308868408203
20,335,,,,45.99069595336914,100.5965805053711,45.99069595336914
21,351,,,,45.78056335449219,101.16677856445312,45.78056335449219
22,367,,,,45.972084045410156,101.9366455078125,45.972084045410156
23,383,,,,45.9427604675293,99.33468627929688,45.9427604675293
24,399,,,,46.17240524291992,100.49211120605469,46.17240524291992
25,415,,,,46.88582992553711,102.41975402832031,46.88582992553711
26,431,,,,46.534454345703125,96.80325317382812,46.534454345703125
27,447,,,,45.797157287597656,100.8010025024414,45.797157287597656
28,463,,,,45.704742431640625,102.5206298828125,45.704742431640625
29,479,,,,47.44198989868164,102.708251953125,47.44198989868164
30,495,,,,45.85202407836914,99.11823272705078,45.85202407836914
31,511,,,,49.45868682861328,102.1736831665039,49.45868682861328
32,527,,,,46.70317840576172,105.18241119384766,46.70317840576172
33,543,,,,47.11713790893555,101.28498077392578,47.11713790893555
34,559,,,,46.050010681152344,99.73262786865234,46.050010681152344
35,575,,,,45.89283752441406,102.88909149169922,45.89283752441406
36,591,,,,45.464012145996094,104.21896362304688,45.464012145996094
37,607,,,,46.58355712890625,100.9657211303711,46.58355712890625
38,623,,,,45.67901611328125,99.7293701171875,45.67901611328125
39,639,,,,45.26224136352539,100.77171325683594,45.26224136352539
40,655,,,,45.420997619628906,100.10003662109375,45.420997619628906
41,671,,,,45.43925476074219,101.62564086914062,45.43925476074219
42,687,,,,45.536808013916016,104.21961212158203,45.536808013916016
43,703,,,,45.794708251953125,100.58392333984375,45.794708251953125
44,719,,,,45.866455078125,100.06704711914062,45.866455078125
45,735,,,,45.69057846069336,99.54975891113281,45.69057846069336
46,751,,,,44.97765350341797,99.98252868652344,44.97765350341797
47,767,,,,45.016536712646484,98.10425567626953,45.016536712646484
48,783,,,,44.99174499511719,101.48049926757812,44.99174499511719
49,799,,,,44.653236389160156,96.83906555175781,44.653236389160156
50,815,,,,45.24774932861328,98.00018310546875,45.24774932861328
51,831,,,,45.5388298034668,101.17426300048828,45.5388298034668
52,847,,,,44.31338119506836,101.31720733642578,44.31338119506836
53,863,,,,44.531558990478516,97.82260131835938,44.531558990478516
54,879,,,,44.11288833618164,96.95516967773438,44.11288833618164
