epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss
0,119,,,,1.0487914085388184,1.8057087659835815,1.0487914085388184
1,239,,,,0.6439210772514343,1.3899552822113037,0.6439210772514343
2,359,,,,0.5875855684280396,1.3848021030426025,0.5875855684280396
3,479,,,,0.5557500720024109,1.365126609802246,0.5557500720024109
4,599,,,,0.5343177318572998,1.3387757539749146,0.5343177318572998
5,719,,,,0.5246424674987793,1.3350622653961182,0.5246424674987793
6,839,,,,0.5087168216705322,1.2972240447998047,0.5087168216705322
7,959,,,,0.4928620755672455,1.2916836738586426,0.4928620755672455
8,1079,,,,0.4783291220664978,1.2851858139038086,0.4783291220664978
9,1199,,,,0.47539275884628296,1.2404745817184448,0.47539275884628296
10,1319,,,,0.45552632212638855,1.2400318384170532,0.45552632212638855
11,1439,,,,0.45071226358413696,1.1689540147781372,0.45071226358413696
12,1559,,,,0.4378229081630707,1.2116879224777222,0.4378229081630707
13,1679,,,,0.4332124590873718,1.2389934062957764,0.4332124590873718
14,1799,,,,0.42525747418403625,1.1830856800079346,0.42525747418403625
15,1919,,,,0.4243326783180237,1.2042101621627808,0.4243326783180237
16,2039,,,,0.4125349521636963,1.1902081966400146,0.4125349521636963
17,2159,,,,0.4074472188949585,1.195228099822998,0.4074472188949585
18,2279,,,,0.4042491018772125,1.1872392892837524,0.4042491018772125
19,2399,,,,0.4053928852081299,1.1447921991348267,0.4053928852081299
20,2519,,,,0.39917171001434326,1.1882847547531128,0.39917171001434326
21,2639,,,,0.3983873724937439,1.1982578039169312,0.3983873724937439
22,2759,,,,0.3989674150943756,1.1861276626586914,0.3989674150943756
23,2879,,,,0.39790046215057373,1.1769894361495972,0.39790046215057373
24,2999,,,,0.391808420419693,1.1828361749649048,0.391808420419693
25,3119,,,,0.38875341415405273,1.1839674711227417,0.38875341415405273
26,3239,,,,0.388086199760437,1.1921130418777466,0.388086199760437
27,3359,,,,0.3870488107204437,1.107633352279663,0.3870488107204437
28,3479,,,,0.38569822907447815,1.1714400053024292,0.38569822907447815
29,3599,,,,0.3874794542789459,1.1633319854736328,0.3874794542789459
30,3719,,,,0.3830282986164093,1.1471244096755981,0.3830282986164093
31,3839,,,,0.38205695152282715,1.1642833948135376,0.38205695152282715
32,3959,,,,0.3794979155063629,1.16230309009552,0.3794979155063629
33,4079,,,,0.37944716215133667,1.1441160440444946,0.37944716215133667
34,4199,,,,0.37995263934135437,1.1574537754058838,0.37995263934135437
35,4319,,,,0.3782801032066345,1.167785406112671,0.3782801032066345
36,4439,,,,0.37341126799583435,1.1149475574493408,0.37341126799583435
37,4559,,,,0.3742973208427429,1.1665358543395996,0.3742973208427429
38,4679,,,,0.37173905968666077,1.1215304136276245,0.37173905968666077
39,4799,,,,0.37067753076553345,1.1354780197143555,0.37067753076553345
40,4919,,,,0.36955979466438293,1.1196368932724,0.36955979466438293
41,5039,,,,0.36498376727104187,1.1227295398712158,0.36498376727104187
42,5159,,,,0.36789554357528687,1.1091575622558594,0.36789554357528687
43,5279,,,,0.3651600182056427,1.134236216545105,0.3651600182056427
44,5399,,,,0.36699771881103516,1.1404743194580078,0.36699771881103516
45,5519,,,,0.3654116988182068,1.137197494506836,0.3654116988182068
46,5639,,,,0.363994300365448,1.1418079137802124,0.363994300365448
47,5759,,,,0.3610382378101349,1.1323124170303345,0.3610382378101349
48,5879,,,,0.36067768931388855,1.138128399848938,0.36067768931388855
49,5999,,,,0.35821080207824707,1.1083053350448608,0.35821080207824707
50,6119,,,,0.3587437570095062,1.1232672929763794,0.3587437570095062
51,6239,,,,0.3585891127586365,1.145179271697998,0.3585891127586365
52,6359,,,,0.3589937388896942,1.1433284282684326,0.3589937388896942
53,6479,,,,0.35927268862724304,1.1216633319854736,0.35927268862724304
54,6599,,,,0.3546968698501587,1.1357569694519043,0.3546968698501587
55,6719,,,,0.3570212721824646,1.1034348011016846,0.3570212721824646
56,6839,,,,0.3535228967666626,1.1282926797866821,0.3535228967666626
57,6959,,,,0.3536258935928345,1.0881940126419067,0.3536258935928345
58,7079,,,,0.34931525588035583,1.101418137550354,0.34931525588035583
59,7199,,,,0.35286450386047363,1.092643141746521,0.35286450386047363
60,7319,,,,0.35079440474510193,1.1244794130325317,0.35079440474510193
61,7439,,,,0.35051122307777405,1.115485668182373,0.35051122307777405
62,7559,,,,0.34838441014289856,1.072076678276062,0.34838441014289856
63,7679,,,,0.3461892306804657,1.1146575212478638,0.3461892306804657
64,7799,,,,0.3417554497718811,1.0933914184570312,0.3417554497718811
65,7919,,,,0.34260398149490356,1.0862423181533813,0.34260398149490356
66,8039,,,,0.3386259377002716,1.1043553352355957,0.3386259377002716
67,8159,,,,0.3408676087856293,1.1105060577392578,0.3408676087856293
68,8279,,,,0.33732327818870544,1.1134023666381836,0.33732327818870544
69,8399,,,,0.33862921595573425,1.089888095855713,0.33862921595573425
70,8519,,,,0.3328245282173157,1.1062957048416138,0.3328245282173157
71,8639,,,,0.33723878860473633,1.0957815647125244,0.33723878860473633
72,8759,,,,0.3351822793483734,1.082701563835144,0.3351822793483734
73,8879,,,,0.33265799283981323,1.104425311088562,0.33265799283981323
74,8999,,,,0.32856059074401855,1.0235704183578491,0.32856059074401855
75,9119,,,,0.32567858695983887,1.0358206033706665,0.32567858695983887
76,9239,,,,0.33184295892715454,1.0513337850570679,0.33184295892715454
77,9359,,,,0.3278794288635254,1.0835707187652588,0.3278794288635254
78,9479,,,,0.3270828127861023,1.0758720636367798,0.3270828127861023
79,9599,,,,0.3263585567474365,1.074480652809143,0.3263585567474365
80,9719,,,,0.32556140422821045,1.0853862762451172,0.32556140422821045
81,9839,,,,0.3210921883583069,1.0567715167999268,0.3210921883583069
82,9959,,,,0.3226405680179596,1.033645510673523,0.3226405680179596
83,10079,,,,0.3194214105606079,1.0650923252105713,0.3194214105606079
84,10199,,,,0.31968122720718384,1.0545419454574585,0.31968122720718384
85,10319,,,,0.3181759715080261,1.05354905128479,0.3181759715080261
86,10439,,,,0.3219752013683319,1.0758757591247559,0.3219752013683319
87,10559,,,,0.31415536999702454,1.0397719144821167,0.31415536999702454
88,10679,,,,0.31371957063674927,1.0764538049697876,0.31371957063674927
89,10799,,,,0.3189137279987335,1.0656503438949585,0.3189137279987335
90,10919,,,,0.31165051460266113,1.0214492082595825,0.31165051460266113
91,11039,,,,0.30958959460258484,1.0198606252670288,0.30958959460258484
92,11159,,,,0.3124317228794098,0.9845566153526306,0.3124317228794098
93,11279,,,,0.31262388825416565,1.0233690738677979,0.31262388825416565
94,11399,,,,0.3055163323879242,1.0361971855163574,0.3055163323879242
95,11519,,,,0.3063114881515503,1.0187623500823975,0.3063114881515503
96,11639,,,,0.3066600263118744,1.0370479822158813,0.3066600263118744
97,11759,,,,0.30595797300338745,1.0010337829589844,0.30595797300338745
98,11879,,,,0.3050854206085205,1.0044509172439575,0.3050854206085205
99,11999,,,,0.30268365144729614,1.0102335214614868,0.30268365144729614
100,12119,,,,0.2981995940208435,0.9968732595443726,0.2981995940208435
101,12239,,,,0.2963002622127533,0.9883580207824707,0.2963002622127533
102,12359,,,,0.2981690466403961,0.9565994143486023,0.2981690466403961
103,12479,,,,0.290311336517334,0.9701082706451416,0.290311336517334
104,12599,,,,0.29098665714263916,0.9900496006011963,0.29098665714263916
105,12719,,,,0.2862537205219269,0.9824597239494324,0.2862537205219269
106,12839,,,,0.2896856665611267,1.0046648979187012,0.2896856665611267
107,12959,,,,0.28822508454322815,0.9851048588752747,0.28822508454322815
108,13079,,,,0.28508490324020386,0.9378883838653564,0.28508490324020386
109,13199,,,,0.28854984045028687,0.970848560333252,0.28854984045028687
110,13319,,,,0.286213755607605,0.9711981415748596,0.286213755607605
111,13439,,,,0.27997368574142456,0.9207379817962646,0.27997368574142456
112,13559,,,,0.27816885709762573,0.9803798794746399,0.27816885709762573
113,13679,,,,0.2786158323287964,0.9509587287902832,0.2786158323287964
114,13799,,,,0.28522852063179016,0.990654706954956,0.28522852063179016
115,13919,,,,0.28201451897621155,0.9638307094573975,0.28201451897621155
116,14039,,,,0.283914178609848,0.9343875646591187,0.283914178609848
117,14159,,,,0.2773021459579468,0.9328861832618713,0.2773021459579468
118,14279,,,,0.2759595811367035,0.9367720484733582,0.2759595811367035
119,14399,,,,0.2713577151298523,0.9508650302886963,0.2713577151298523
120,14519,,,,0.27364277839660645,0.960412323474884,0.27364277839660645
121,14639,,,,0.27151545882225037,0.948577880859375,0.27151545882225037
122,14759,,,,0.2731129825115204,0.9424729347229004,0.2731129825115204
123,14879,,,,0.2695280909538269,0.9275726675987244,0.2695280909538269
124,14999,,,,0.2691972553730011,0.9184989333152771,0.2691972553730011
125,15119,,,,0.2707073390483856,0.9014273285865784,0.2707073390483856
126,15239,,,,0.2620844542980194,0.91607666015625,0.2620844542980194
127,15359,,,,0.262013703584671,0.9444425106048584,0.262013703584671
128,15479,,,,0.2653786242008209,0.9384905099868774,0.2653786242008209
129,15599,,,,0.2670547068119049,0.8835617303848267,0.2670547068119049
130,15719,,,,0.269243985414505,0.9165395498275757,0.269243985414505
131,15839,,,,0.26062336564064026,0.8825675249099731,0.26062336564064026
132,15959,,,,0.2637106776237488,0.9241318702697754,0.2637106776237488
133,16079,,,,0.25880613923072815,0.9381096363067627,0.25880613923072815
134,16199,,,,0.2565329372882843,0.8925346732139587,0.2565329372882843
135,16319,,,,0.2580410838127136,0.8661296963691711,0.2580410838127136
136,16439,,,,0.2585557997226715,0.929895281791687,0.2585557997226715
137,16559,,,,0.2544953227043152,0.9165332913398743,0.2544953227043152
138,16679,,,,0.2543115019798279,0.8811463117599487,0.2543115019798279
139,16799,,,,0.2535579204559326,0.8887948989868164,0.2535579204559326
140,16919,,,,0.2561914324760437,0.8901574611663818,0.2561914324760437
141,17039,,,,0.25835445523262024,0.9048803448677063,0.25835445523262024
142,17159,,,,0.2666597366333008,0.9368516802787781,0.2666597366333008
143,17279,,,,0.2582719326019287,0.9343538284301758,0.2582719326019287
144,17399,,,,0.2574281394481659,0.9168729186058044,0.2574281394481659
145,17519,,,,0.25211837887763977,0.889782726764679,0.25211837887763977
146,17639,,,,0.24932612478733063,0.8847735524177551,0.24932612478733063
147,17759,,,,0.24795973300933838,0.8752692937850952,0.24795973300933838
148,17879,,,,0.24547235667705536,0.8940064311027527,0.24547235667705536
149,17999,,,,0.24564842879772186,0.8554068803787231,0.24564842879772186
150,18119,,,,0.247573122382164,0.8757002353668213,0.247573122382164
151,18239,,,,0.25170978903770447,0.8735010027885437,0.25170978903770447
152,18359,,,,0.2510419189929962,0.8724111318588257,0.2510419189929962
153,18479,,,,0.2478104680776596,0.8134695887565613,0.2478104680776596
154,18599,,,,0.2399900108575821,0.8645908832550049,0.2399900108575821
155,18719,,,,0.24318988621234894,0.8399884700775146,0.24318988621234894
156,18839,,,,0.24063138663768768,0.8653646111488342,0.24063138663768768
157,18959,,,,0.2403234988451004,0.8328970670700073,0.2403234988451004
158,19079,,,,0.2519095838069916,0.8872923254966736,0.2519095838069916
159,19199,,,,0.24241220951080322,0.8635125160217285,0.24241220951080322
160,19319,,,,0.2357460856437683,0.8547254800796509,0.2357460856437683
161,19439,,,,0.23685947060585022,0.826248824596405,0.23685947060585022
162,19559,,,,0.23542074859142303,0.8544066548347473,0.23542074859142303
163,19679,,,,0.2405133843421936,0.8053285479545593,0.2405133843421936
164,19799,,,,0.24474819004535675,0.7832760810852051,0.24474819004535675
165,19919,,,,0.23981112241744995,0.8725321888923645,0.23981112241744995
166,20039,,,,0.2424784004688263,0.8742310404777527,0.2424784004688263
167,20159,,,,0.2443324327468872,0.8722118735313416,0.2443324327468872
168,20279,,,,0.24710702896118164,0.8484408259391785,0.24710702896118164
169,20399,,,,0.23723213374614716,0.8519614934921265,0.23723213374614716
170,20519,,,,0.22844639420509338,0.7968856692314148,0.22844639420509338
171,20639,,,,0.23273654282093048,0.8520415425300598,0.23273654282093048
172,20759,,,,0.22716034948825836,0.8208684325218201,0.22716034948825836
173,20879,,,,0.23282699286937714,0.837449312210083,0.23282699286937714
174,20999,,,,0.22394809126853943,0.8189032077789307,0.22394809126853943
175,21119,,,,0.22430312633514404,0.8138760924339294,0.22430312633514404
176,21239,,,,0.2281363308429718,0.8348755836486816,0.2281363308429718
177,21359,,,,0.2268318235874176,0.7878508567810059,0.2268318235874176
178,21479,,,,0.23739252984523773,0.8262864351272583,0.23739252984523773
179,21599,,,,0.21942541003227234,0.7814301252365112,0.21942541003227234
180,21719,,,,0.22168850898742676,0.7970485091209412,0.22168850898742676
181,21839,,,,0.23676739633083344,0.8263828754425049,0.23676739633083344
182,21959,,,,0.22430960834026337,0.817358136177063,0.22430960834026337
183,22079,,,,0.21913085877895355,0.7794472575187683,0.21913085877895355
184,22199,,,,0.22328351438045502,0.8197636604309082,0.22328351438045502
185,22319,,,,0.22114400565624237,0.8011516332626343,0.22114400565624237
186,22439,,,,0.21751552820205688,0.8055911660194397,0.21751552820205688
187,22559,,,,0.21891045570373535,0.7664052248001099,0.21891045570373535
188,22679,,,,0.21420134603977203,0.7775560617446899,0.21420134603977203
189,22799,,,,0.2131650596857071,0.8022458553314209,0.2131650596857071
190,22919,,,,0.21005257964134216,0.7800599336624146,0.21005257964134216
191,23039,,,,0.21827982366085052,0.7517174482345581,0.21827982366085052
192,23159,,,,0.2091759294271469,0.7514216899871826,0.2091759294271469
193,23279,,,,0.21277467906475067,0.7505439519882202,0.21277467906475067
194,23399,,,,0.21755842864513397,0.7995719313621521,0.21755842864513397
195,23519,,,,0.2095448523759842,0.7470213174819946,0.2095448523759842
196,23639,,,,0.2127983272075653,0.7788562178611755,0.2127983272075653
197,23759,,,,0.23678690195083618,0.8127453923225403,0.23678690195083618
198,23879,,,,0.21138735115528107,0.7463130950927734,0.21138735115528107
199,23999,,,,0.20403960347175598,0.741192102432251,0.20403960347175598
200,24119,,,,0.20825111865997314,0.7357347011566162,0.20825111865997314
201,24239,,,,0.20440201461315155,0.7398431897163391,0.20440201461315155
202,24359,,,,0.1988677829504013,0.7158109545707703,0.1988677829504013
203,24479,,,,0.19866645336151123,0.7333144545555115,0.19866645336151123
204,24599,,,,0.20467501878738403,0.7403939366340637,0.20467501878738403
205,24719,,,,0.19964540004730225,0.7238181829452515,0.19964540004730225
206,24839,,,,0.19419442117214203,0.6879356503486633,0.19419442117214203
207,24959,,,,0.19326652586460114,0.7113562226295471,0.19326652586460114
208,25079,,,,0.19337046146392822,0.6987672448158264,0.19337046146392822
209,25199,,,,0.19965633749961853,0.6705197691917419,0.19965633749961853
210,25319,,,,0.1904369443655014,0.698539137840271,0.1904369443655014
211,25439,,,,0.1893170177936554,0.688412070274353,0.1893170177936554
212,25559,,,,0.18841923773288727,0.6876670122146606,0.18841923773288727
213,25679,,,,0.19835712015628815,0.7041064500808716,0.19835712015628815
214,25799,,,,0.19474557042121887,0.7034874558448792,0.19474557042121887
215,25919,,,,0.20153255760669708,0.6880351901054382,0.20153255760669708
216,26039,,,,0.19166037440299988,0.6756058931350708,0.19166037440299988
217,26159,,,,0.1868927776813507,0.6787212491035461,0.1868927776813507
218,26279,,,,0.1858273446559906,0.6710456609725952,0.1858273446559906
219,26399,,,,0.1834232360124588,0.6512553095817566,0.1834232360124588
220,26519,,,,0.2329975813627243,0.7613978385925293,0.2329975813627243
221,26639,,,,0.19926166534423828,0.7116339802742004,0.19926166534423828
222,26759,,,,0.18683592975139618,0.690474271774292,0.18683592975139618
223,26879,,,,0.18058255314826965,0.6436161398887634,0.18058255314826965
224,26999,,,,0.19318966567516327,0.6877124309539795,0.19318966567516327
225,27119,,,,0.18190668523311615,0.6250627040863037,0.18190668523311615
226,27239,,,,0.17480020225048065,0.6440398097038269,0.17480020225048065
227,27359,,,,0.1796979159116745,0.6577087640762329,0.1796979159116745
228,27479,,,,0.1832854449748993,0.6464347243309021,0.1832854449748993
229,27599,,,,0.17836874723434448,0.622175395488739,0.17836874723434448
230,27719,,,,0.17652393877506256,0.6359494924545288,0.17652393877506256
231,27839,,,,0.19749845564365387,0.6874693632125854,0.19749845564365387
232,27959,,,,0.1815643608570099,0.6355700492858887,0.1815643608570099
233,28079,,,,0.17617447674274445,0.6125280261039734,0.17617447674274445
234,28199,,,,0.18361368775367737,0.6216901540756226,0.18361368775367737
235,28319,,,,0.17191703617572784,0.6053562164306641,0.17191703617572784
236,28439,,,,0.16981643438339233,0.5930944681167603,0.16981643438339233
237,28559,,,,0.1719822734594345,0.6275487542152405,0.1719822734594345
238,28679,,,,0.19654801487922668,0.6604700684547424,0.19654801487922668
239,28799,,,,0.18109461665153503,0.6386685967445374,0.18109461665153503
240,28919,,,,0.16814260184764862,0.609076201915741,0.16814260184764862
241,29039,,,,0.17767474055290222,0.6326462030410767,0.17767474055290222
242,29159,,,,0.16575847566127777,0.5829881429672241,0.16575847566127777
243,29279,,,,0.16671140491962433,0.5861756205558777,0.16671140491962433
244,29399,,,,0.16865335404872894,0.5674104690551758,0.16865335404872894
245,29519,,,,0.1598941832780838,0.5589930415153503,0.1598941832780838
246,29639,,,,0.16116610169410706,0.5694963335990906,0.16116610169410706
247,29759,,,,0.1777368187904358,0.5802485346794128,0.1777368187904358
248,29879,,,,0.17601047456264496,0.6099880933761597,0.17601047456264496
249,29999,,,,0.1605362594127655,0.5661266446113586,0.1605362594127655
250,30119,,,,0.15304504334926605,0.5419094562530518,0.15304504334926605
251,30239,,,,0.14850065112113953,0.5333800911903381,0.14850065112113953
252,30359,,,,0.15035423636436462,0.5173724293708801,0.15035423636436462
253,30479,,,,0.14537453651428223,0.512991726398468,0.14537453651428223
254,30599,,,,0.17177368700504303,0.5790420770645142,0.17177368700504303
255,30719,,,,0.15593020617961884,0.5328660011291504,0.15593020617961884
256,30839,,,,0.14901211857795715,0.5141680240631104,0.14901211857795715
257,30959,,,,0.1453951746225357,0.5128303170204163,0.1453951746225357
258,31079,,,,0.14771142601966858,0.5195303559303284,0.14771142601966858
