epoch,step,train_MAE,train_RMSE,train_Total_Loss
0,119,0.7426024675369263,1.4970186948776245,0.7426024675369263
1,239,0.5064539313316345,1.2387778759002686,0.5064539313316345
2,359,0.4679022431373596,1.2034367322921753,0.4679022431373596
3,479,0.45783185958862305,1.1913586854934692,0.45783185958862305
4,599,0.44658344984054565,1.19232976436615,0.44658344984054565
5,719,0.43546155095100403,1.1770615577697754,0.43546155095100403
6,839,0.43640124797821045,1.1283401250839233,0.43640124797821045
7,959,0.4303601384162903,1.1676074266433716,0.4303601384162903
8,1079,0.4295371472835541,1.1523686647415161,0.4295371472835541
9,1199,0.42549702525138855,1.1598953008651733,0.42549702525138855
10,1319,0.42406970262527466,1.106453776359558,0.42406970262527466
11,1439,0.41982635855674744,1.1161916255950928,0.41982635855674744
12,1559,0.4208846688270569,1.1524957418441772,0.4208846688270569
13,1679,0.4178548753261566,1.1577495336532593,0.4178548753261566
14,1799,0.41095730662345886,1.1297506093978882,0.41095730662345886
15,1919,0.42995190620422363,1.1749815940856934,0.42995190620422363
16,2039,0.4148359000682831,1.1185896396636963,0.4148359000682831
17,2159,0.4044959545135498,1.1257293224334717,0.4044959545135498
18,2279,0.41115185618400574,1.124970555305481,0.41115185618400574
19,2399,0.39197206497192383,1.1297417879104614,0.39197206497192383
20,2519,0.3865259289741516,1.1317006349563599,0.3865259289741516
21,2639,0.38951998949050903,1.1333985328674316,0.38951998949050903
22,2759,0.3762747645378113,1.075838327407837,0.3762747645378113
23,2879,0.398456871509552,1.1443650722503662,0.398456871509552
24,2999,0.3968196511268616,1.1222857236862183,0.3968196511268616
25,3119,0.39434823393821716,1.094487190246582,0.39434823393821716
26,3239,0.39520469307899475,1.1256872415542603,0.39520469307899475
27,3359,0.39306753873825073,1.1292569637298584,0.39306753873825073
28,3479,0.3805416524410248,1.1076546907424927,0.3805416524410248
29,3599,0.37683358788490295,1.0918262004852295,0.37683358788490295
30,3719,0.3828466236591339,1.1249767541885376,0.3828466236591339
31,3839,0.37151241302490234,1.0775798559188843,0.37151241302490234
32,3959,0.36226141452789307,1.103338599205017,0.36226141452789307
33,4079,0.4022716283798218,1.146440029144287,0.4022716283798218
34,4199,0.4076692759990692,1.1419399976730347,0.4076692759990692
35,4319,0.37879517674446106,1.1199367046356201,0.37879517674446106
36,4439,0.3714478611946106,1.0922166109085083,0.3714478611946106
37,4559,0.3894605338573456,1.1144351959228516,0.3894605338573456
38,4679,0.3616700768470764,1.0875957012176514,0.3616700768470764
39,4799,0.3544556796550751,1.0932724475860596,0.3544556796550751
40,4919,0.35361364483833313,1.0787928104400635,0.35361364483833313
41,5039,0.346538782119751,1.0410155057907104,0.346538782119751
42,5159,0.3458085358142853,1.0739002227783203,0.3458085358142853
43,5279,0.3378797769546509,1.0382882356643677,0.3378797769546509
44,5399,0.3325832188129425,1.0749194622039795,0.3325832188129425
45,5519,0.3360217809677124,1.0331716537475586,0.3360217809677124
46,5639,0.3408285975456238,1.072672724723816,0.3408285975456238
47,5759,0.33282846212387085,1.073501467704773,0.33282846212387085
48,5879,0.3297494649887085,1.0341367721557617,0.3297494649887085
49,5999,0.32391488552093506,1.0258256196975708,0.32391488552093506
50,6119,0.3207095265388489,1.0306289196014404,0.3207095265388489
