epoch,step,train_MAE,train_RMSE,train_Total_Loss
0,119,1.0528504848480225,1.8159371614456177,1.0528504848480225
1,239,0.5517701506614685,1.2817808389663696,0.5517701506614685
2,359,0.46147090196609497,1.238986849784851,0.46147090196609497
3,479,0.4356217682361603,1.2179629802703857,0.4356217682361603
4,599,0.41320088505744934,1.1850552558898926,0.41320088505744934
5,719,0.39706844091415405,1.1903959512710571,0.39706844091415405
6,839,0.39745989441871643,1.160082221031189,0.39745989441871643
7,959,0.3926301896572113,1.1583006381988525,0.3926301896572113
8,1079,0.3817863464355469,1.1568621397018433,0.3817863464355469
9,1199,0.37731677293777466,1.1229782104492188,0.37731677293777466
10,1319,0.3826121985912323,1.1445232629776,0.3826121985912323
11,1439,0.3742334246635437,1.070540428161621,0.3742334246635437
12,1559,0.3700293004512787,1.1266851425170898,0.3700293004512787
13,1679,0.36930423974990845,1.159974455833435,0.36930423974990845
14,1799,0.3660421371459961,1.101850152015686,0.3660421371459961
15,1919,0.3691091239452362,1.1331136226654053,0.3691091239452362
16,2039,0.36264821887016296,1.1221439838409424,0.36264821887016296
17,2159,0.35925865173339844,1.1307299137115479,0.35925865173339844
18,2279,0.3581959903240204,1.1143251657485962,0.3581959903240204
19,2399,0.3546972870826721,1.078187346458435,0.3546972870826721
20,2519,0.35918673872947693,1.1232404708862305,0.35918673872947693
21,2639,0.353271484375,1.1352781057357788,0.353271484375
22,2759,0.35058170557022095,1.1151902675628662,0.35058170557022095
23,2879,0.35392826795578003,1.1150007247924805,0.35392826795578003
24,2999,0.34892842173576355,1.129385232925415,0.34892842173576355
25,3119,0.34522324800491333,1.1212657690048218,0.34522324800491333
26,3239,0.3509446680545807,1.1239128112792969,0.3509446680545807
27,3359,0.3411506712436676,1.0402462482452393,0.3411506712436676
28,3479,0.34563520550727844,1.1032973527908325,0.34563520550727844
29,3599,0.3449535071849823,1.0973026752471924,0.3449535071849823
30,3719,0.33564993739128113,1.0703206062316895,0.33564993739128113
31,3839,0.34070920944213867,1.088871955871582,0.34070920944213867
32,3959,0.3349907398223877,1.0814357995986938,0.3349907398223877
33,4079,0.3336566388607025,1.0609562397003174,0.3336566388607025
34,4199,0.3299933671951294,1.0763739347457886,0.3299933671951294
35,4319,0.3343238830566406,1.0875582695007324,0.3343238830566406
36,4439,0.3309853971004486,1.0293595790863037,0.3309853971004486
37,4559,0.32941779494285583,1.0895150899887085,0.32941779494285583
38,4679,0.32284852862358093,1.0311232805252075,0.32284852862358093
39,4799,0.32436567544937134,1.051160216331482,0.32436567544937134
40,4919,0.32330548763275146,1.0442482233047485,0.32330548763275146
41,5039,0.32250502705574036,1.042500615119934,0.32250502705574036
42,5159,0.3176945447921753,1.0277808904647827,0.3176945447921753
43,5279,0.31714677810668945,1.046733021736145,0.31714677810668945
44,5399,0.3226565420627594,1.052537202835083,0.3226565420627594
45,5519,0.32246145606040955,1.0463734865188599,0.32246145606040955
46,5639,0.3178478479385376,1.0513352155685425,0.3178478479385376
47,5759,0.3136692941188812,1.045735478401184,0.3136692941188812
48,5879,0.3102855384349823,1.044187068939209,0.3102855384349823
49,5999,0.3137040436267853,1.0123865604400635,0.3137040436267853
50,6119,0.3104667067527771,1.0404685735702515,0.3104667067527771
51,6239,0.30784425139427185,1.04726243019104,0.30784425139427185
52,6359,0.3074493110179901,1.0503110885620117,0.3074493110179901
53,6479,0.3068399727344513,1.0230355262756348,0.3068399727344513
54,6599,0.30913394689559937,1.046065092086792,0.30913394689559937
55,6719,0.30777087807655334,1.0107824802398682,0.30777087807655334
56,6839,0.30778878927230835,1.0370798110961914,0.30778878927230835
57,6959,0.30341628193855286,0.9828256368637085,0.30341628193855286
58,7079,0.30608075857162476,1.0118186473846436,0.30608075857162476
59,7199,0.3007320165634155,1.0084961652755737,0.3007320165634155
60,7319,0.3040013909339905,1.0400954484939575,0.3040013909339905
61,7439,0.29991641640663147,1.0290464162826538,0.29991641640663147
62,7559,0.3033408224582672,0.9891701340675354,0.3033408224582672
63,7679,0.30225279927253723,1.0294352769851685,0.30225279927253723
64,7799,0.29654207825660706,1.013102650642395,0.29654207825660706
65,7919,0.2945406436920166,0.995452344417572,0.2945406436920166
